Review	Relabel
슬랙스는 무탠다드꺼 입어야합니다 그냥 사이즈가 너무 좋아요	1
고민 많이하고 구매했는데 너무 좋아요 디자인도 예쁘고 배송도 하루만에 왔습니당ㅎㅎ	1
생각보다 사이즈가 엄청 커서 놀랐네요 반바지 입은 겁니다	0
바지가 얇아서 춥긴한데 오히려 얇아서 핏이 이쁘게 떨어지는건 너무좋아용바지가 이쁜핏을 생각했을때 그 핏이 잘 표현되서 너무 좋았구요개인적으로 신발신고 사진을 찍고 싶었는데 그 사진을 올리지 못해서 아쉽네용	0
디자인두께감 등 완벽한 후드티라고 생각합니다기장이 약간 크롭해서 레이어드를 하면 핏이 예쁘게 떨어저요	1
조금 크고 색빼면 나머진 그냥 그래요 블랙살껄 후회중입니다	0
역시 좋아요 가격대비 최고ㅜㅜ 부드럽고 핏 굿입니다	1
색감은 사진에 비해 너무너무 밝고	0
소재가 크게 맘에 들지는 않네요가격대비는 좋으나 일단 세탁해보고 다시 입어 봐야겠어요	0
친구가 엄청 추천해 달라고 하네요 엄청 소재도 좋고 만족	1
적당한 가격대 핏 바지같습니다 엉덩이 주머니 하나 없고 허리 끈 없는건 아쉽네요	0
배송이와서 입긴입겠는데 사이즈가 작네요 한달전에 똑같은 사이즈로 구매했는데 비교해보면 지금입고있는게 가 아닌 로 느껴지네요	0
가격대비 정말잘샀습니다 핏도굉장히 마음에들어요	1
배송부터 최고무신사에서 시간도 안되어서 옷 받아본거 처음인듯정말 무난한 오버핏 니트라서 오히려 어디든 매치하기 좋음	1
사이즈 품절이라 기다리다가드디어 구매완료 늘 살때마다 놀라지만 오늘도 인정 그리고 다른거 보다 여유있는 핏감이 정말 최고에요	1
가 안맞는건 아니었으나 가랑이부분이 살짝 타이트해서 으로 교환했어요 교환했더니 기장이랑 통이 너무 커져서 에서는 핏이 깔끔했다면 의 핏은 좀 더 캐주얼했습니다 그리고 제키때문에 너무 길어서 센치 줄였고 원래 생각한 핏은 아니었으나 수선후 입어보니 이뻐서 만족해요 근데 주머니부분은 타이트하지도 않은데 살짝 떠보여서 아쉽습니다 ㅠ	0
좋아요 역시 이쁘고 좋습니다 잘입을게요 화이팅	1
핏도 예쁘고 재질도 좋아요 너무 좋아서 잘입고다닐거 같아요	1
노 기모가 없는 것이 쬐끔 아쉽기는 하지만서도 기본 후드로 좋아요 	0
제품 사진과 거의 같은 핏이 나와서 너무 좋아요저랑 몸무게 비슷하신 분이면 사이즈 괜찮을 것같아요	1
 도영 손민수 뒤늦게 해봅니다사이즈는 평소 무신사 브랜드 사이즈와 사이즈의 중간 느낌이고요밑단 시보리가 짱짱한 느낌은 아니고 다 펼치면 엉덩이 다 덮습니다 다른 후드티에 비해 빳빳한 느낌이 없지않아 있지만 신경쓸 정도는 아니고마감은 별로고요 빨간색 로고에 보풀이 너무 심하네요김동영 손민수만 아니면 안 샀을 거 같아요약간의 기모가 있는데 얇은 기모 입니다특히 후드각이 너무 안 살아서 실망이 컸습니다 후드가 흐물흐물  그냥 다른 거 사세요저는 세일해서 샀지만 그래도 가격도 너무 사악해요아 그리고 어깨부각이라해야하나 어깡 같아요	0
찰랑찰랑한 느낌이에요기장도 딱 적당하고통도 딱 적당한것같아요 기준이랍니다저는 벤딩인지 모르고 사서 그게 좀 아쉽습니다 ㅠㅠ제 불찰이지만 그냥 무난해서 입으려 합니다찰랑찰랑한 재질과세미오버핏의 바지 핏이 마음에 들었습니다예쁘게 잘 입겠습니다	0
색감은 이쁜데 처음 받았을때 사이드라인에 흰색줄이 길게 그어져있었어요 뭐가 뭍어서 지워지는줄알고 세탁한번했는데 안지워지는 하자더라구요 ㅠㅠ 구매하시는분들 참고하세요	0
질이 제가 너무 좋아하는 느낌이라서 진짜 최고에요무신사 스텐다드 바지는 항상 만족합니다길이도 너무 좋아요 길게 나와서	1
진짜 너무 이쁘게 퍼지는게 너무 좋아요맘에 너무 듭니다	1
옷에서 일단 가죽냄새가 못 맡을정도록 심하네요가죽옷들 몇개 사봤는데 이렇게 나는 옷은 처음이네요누가 입다 입은 옷을 반품반품해서 온 쭈글쭈글함옷 핏도 그저 그렇습니다	0
일주일정도 기다려서 받은건데 색감도 따스한 아이보리색이고 길이도 딱이여서 너무 맘에 들어요강추합니닷ㅎㅎ	1
오버핏을 좋아해서 일부러 크게 샀는데 매우 만족스럽습니다 기모도 아주 부들부들해요 핏도 예쁘고 휘뚤마뚤템으로 너무 좋아요	1
가격대비 핏 원단감 보온성 전부 우수해요보유중인 솔리스트처럼 일자로 촥 떨어지는 느낌의 핏은 아니라 약간 아쉽지만 가격 감안하면 좋은 편입니다어깨가 좁은 편이라 어깨라인이 약간 부자연스럽게 떨어지기는 하는데 다른 오버핏 코트들을 입어도 피할수 없는 부분이라 감안하고 입습니다	0
사이즈 미스인지 안에 셔츠만 입어도 조금 끼네요양쪽 가슴 기준으로 길게 라인 있는게 생각보다 너무 안 이뻐요 릴렉스드라고 해서  샀는데도 넉넉하지 않고 딱 맞네요 사이즈 잘 보고 사세요ㅠ	0
입문용 전투용 오버핏 코트 하나 구하고 있었는데 가성비로는 무탠다드 최고입니다	1
길이도 적당하고 허리가 좀크다는점이 있다는점은 아쉽네요	0
예뻐요예쁘고 따뜻한데 하다들 자꾸 잔디라고 놀리고 조롱을 당해요 흑 아 그리고 제가 뚱뚱해서 그런지 이거 입으면 덩치가 너무 커보여서 어깨가 너무 넓어보여요 어좁분들 추천드립니다	0
니트는 관리가 어려워 사기 좀 그랬는데 잘 산 것 같습니다 존예	1
깡스타일리스트 추천믿고 구매했어요  처음에는  이 맞을줄 알았는데  은  너무 커보여서   가 적당했습니다너무 좋아요	1
덩치가 있어서 큰거 샀지만 나름 만족합니다 약간 양복핏이라 아쉽	0
전체적으로 깔금하고 핏도 미니멀해서 깔금하게 입으실분들은 추천합니다	1
사진 그대로구요 색감이 되게 예쁘네요 편하게 입기 좋은 니트에요	1
넓은 어깨는 아닌데 한사이즈 업 해서 세미오버로 이쁘게 떨어지는거 같아요	1
따듯하고 좋아요 지금입기에 완벽합니다 오피핏은 한치수 크게 ㄱㄱ 냄새나서 여러번 새탁해야할듯	1
오버핏이여서 생각보다 좀 여유로워서 좋았어요	0
상품 이쁘고 다 좋은데 주머니쪽 마감이 약간 미흡해서 좀 아쉽네요 그래도 이쁘긴핮니다	0
소재가 좋은거같아요피부가 많이 예민한데 촉감이 부드러워요생각보다 따뜻하구 길이가 길어서 좋습니다	1
엘무드 벌써 개째입니다만족하며 입고있어요	1
진짜 완전 이쁘고 좋음 세일할때 싸게사서 가성비도 좋고 데이트룩 완벽	1
재구매했습니다 검은색도 회색도 이쁘네요 핏도좋고 짱짱합니다 따뜻해요	1
역시 무텐다드 엄청 이쁘진 않이도 기본에 충실한 느낌이에요	1
저한테 기장이 좀 길어서 좀 줄이고 나니까 최고의 바지가 되버럈네요 추천	1
가성비가 매우 좋네요 색감이 매우 이쁘고 재질도 부드러워서 좋아요	1
되게 필요했던 바지인데 딱 맞네요 너무 좋아요 필요한 바지 겟 완료	1
많이 까끌거리고 옷에서 냄새나네요옷은이쁨 니트는 역시 제값 주고 사야함	0
얇고 기장은 좀 길어요 새상품냄새도 좀 나는거 같네요	0
오버사이즈로 사서 핏은 마음에 드는데 단정하게 입으려면 한 치수 작게 사도 예쁠 거 같아요	1
소매 길이가 좀 길긴한데 색깔도 쨍하고 실내에 하나만 입어도 따뜻해요	1
너무 좋아요 제가 원했던 색감이고 엉덩이도 잘 잡아줘요	1
검정색 사려고 했었는데 실수로 다크브라운을 샀더라구요ㅠ 근데 너무 만족입니다 색깔도 맘에 들고 오버사이즈를 생각하고 산것인데 딱 제가 원하는 사이즈네요 아쉬운 점은 전에 쓰던 집업 후드보다 조금 무거운 편이라서 그게 조금 아쉽지만 그 전 것이 가볍고 얇은 것이었어서 이 옷의 단점은 전혀 아니네요	0
생각보다 너무 밝긴했는데 기장도 적당하고 재질이 엄청 부드럽고 좋아요 	1
진짜 바지 색감 핏 모든게 완벽합니다 감사합니당 ㅎㅎ	1
색상좋고 넣입도 잘되고 따뜻하고 좋네여 자주입을거같아요	1
색감이 정말 예쁘고 사이즈도 넉넉하고 좋아요 다른 색상도 구매해야겠어요	1
왜 평이 좋은지 알겠어요 엘무드 화란 최고에요 재질도 부드럽고 핏도 너무예뻐요 그레이 색상사서 블랙으로 샀어요	1
딱 원하는 잘빠진 테이퍼드 핏 입니다싸구려 같아 보이지 않아서 너무 좋아요 추천 합니다	1
제가 생각한 핏 그대로구요 정말 이뻐요 그냥 대만족 입니다 그저 완벽	1
엘무드 니트만  벌 째 구매해요 그만큼 예쁘고 만족도도 최고에요	1
가성비가 너무 좋아요일할 때 편하게 입어요여름에는 더워요	1
발마칸 코트 처음입는데 잠그고다니는게 더 이쁜것 같아요	1
갑바있는 사람에게 최고의 핏이네요 생각이상으로 만족스럽습니다 보풀잘생길지는 계속입어보면알것같은데 포장도꼼꼼하고 소재가 엄청부드럽습니다	1
소매가 엄청 깁니다 기장도 너무 길어서 떡대 있어 보여요	0
이 가격에서는 진짜 최고고 블레이저 품질도 좋습니다 사이즈를 좀 느게 샀어야 할것같네요 좀 안맞긴합니다만	1
아니 무신사 무탠다드 가성비 미쳤냐고ㅠㅠ 존예탱 피부하얘서 색너무 잘어울리고 완죤 내꺼템ㅎ 솔직히 기대이하일 거 라고 생각했는데 원단 재질 핏 상타치네요 색은 흔한색이 아니라서 좋습니다  가격은 만원대 주고 샀는데 가성비최고 사이즈는 상체발달 상체살이많아서  사이즈했는데 딱 세미오버하게 핏이 떨어져서 약간널널하니 이쁘네요 살 좀 빼서 입어야겠어요 웬만하면 옷사면 엄마께서 이쁘다고 잘안하시는데 년만에 이쁘다고 하셨네요 여동생은 세미와이드바지보단 테이퍼드가 더 이쁘다고 함 이뻐서 미디엄그레이도 샀슴돠	1
적당한 오버핏에 귀엽게 이쁜거같아요 기모가 있어서 좀 아쉽지만 따뜻합니다	0
우선 두껍고 부들부들해서 입고다니기 너무 좋아요ㅎㅎ 어디 미팅같은데 나가면 꾸미고 나왔다고 말씀해주셔서 멋내고 싶은날 입어요	1
너무이쁩니다 회사에 입고갔는데 최고에요 ㅎㅎ제가 마른편은 아니고 다리가 조금 긴편인데 제가원하던 기장이 딱 떨어졌어요 기준 발등에 닿을랑합니다	1
하나 필요해서 삿지만품질이 너무 구린듯 먼지도 많이 묻어잇고	0
블프로 싸게 삿어요 핸드메이드라 부드럽고 핏도 엄청 좋네요 드로우핏과 노이어의 콜라보라 믿고 샀습니다	1
니트가 두께감도 살짝 있고 디자인도 이뻐서 기본템으로 입고다닐수 있을것같습니다두께가 살쩍 있는편이라서 요즘 날씨나 겨울에 이너로 활용할수 았울것같네용 역시 믿고사는 깡형 콜라보 제품입니다	1
있으면 자주 찾게되는 최고기본템 부드럽구 핏도 조아얀 ㅎㅎ	1
옷을 희한하게 매치하고 입어서 이상합니다만 실제로 보면 기장감 딱 알맞고 어깨 사이즈 딱맞고 촥 떨어지는 게 더할나위없어 완벽합니다	1
좋은데 팔길이가 조금 기네요ㅜ 총장은 짧게 나와서 만족스러운데 제 팔이 짧아서 조금 아쉽네요ㅋㅋ	0
디자인은 아주 기본적인 가디건 느낌입니다 흰색 옷 이너로 입으면 안에 엄청 묻습니다 마감같은 것은 뭐 깔끔합니다 사이즈를 하나 크게 갈까도 싶었지만 나중에 이너로 입기에 좋을 듯 해서 그대로 입으려구요   기준으로 사이즈 정핏 나옵니다	0
제품 전반적으로 봤을때 괜찮은거 같습니다릴렉스핏이라 편안합니다구매하자 마자 다음날 세일 해서 아쉽네요ㅎ	0
가성비 좋은 코트에요 적당히 도톰하고 소재도 좋고 따듯해요	1
딱 맞는 정핏이여서 조금 아쉽습니다 저처럼 딱 맞는 정핏 싫어하시는 분들은 한 사이즈 업 추천합니다	0
유튜버 설명대로 잘 만들어짐 두께감과 핏 다 만족	1
옷이 좋아요 캐시미어가 적어서 엄청 부드럽거나 하진 않아요 그래도 울캐시미어라 고급집니다 또 대신 무게감이 좀 나가요 따뜻한만큼 무겁긴해요ㅎㅎ 옷이 딱떨어지게 너무 이뻐요ㅎㅎ	1
티 너무 튀지도 않고 넥 라인이 맘에 들어요 만족합니다	0
스테디셀러인 이유가 있네용 애용하고있습니다	1
사이즈도 정사이즈여서 딱 이쁘구여 색도 밝고 이뻐요 재질도 오래입을수있을거같고 짱짱하고 포근해요 	1
너무너무너무 유니크하고 이쁩니다 강추해요 포인트로 너무 좋아요	1
 입니다사는게 더 괜찮았을거같은데아쉽긴하네용 ㅎ	0
친구 거 사이즈 입어 보고 좀 크길래 하나 작게 사이즈 구매했는데도 목도 크고 모자도 커서 핏이 예쁘게 안 나오기도 하고 목이 너무 시려워요ㅜㅜ	0
사이즈골반있고 다리 긴편인데 딱 평소에 입는 노멀한 와이드핏 나옵니다 약간 발목쪽 접히는 핏이라던지 허벅지가 더와이드한걸 공용이라 기대했는데 그냥 딱 맞게 떨어지는 핏 나와서 좀 아쉽네요대신 정장형 코디로도 가능하고 가격 생각하면 만족스럽습니다좀 힙한 핏으로 크게 입으려면 다른 거 사야할듯편하고 가벼운 원단입니다 허리부분은 여자분들도 똑같이 사면 분 부터 입는데 딱맞게 입으실 분들까지 다 호환가능할 거 같네요 공용이지만 밑위부분 안 어색하고 깔끔하게 떨어져요	0
재질이며 핏 뭐하나 빠지지않고 다 좋아요 감사합니다	1
차콜이랑 블랙은 정말 제 최애바지입니다 몇벌을 구매해도 아쉽지않네요	0
